path,size_bytes,birth_epoch,birth_iso,modified_epoch,modified_iso
/Users/lech/PROJECTS_all/PROJECT_elements/archive/orphaned_src_2025/spectrometer_v2_preresolve.py,33250,1764772343,2025-12-03T11:32:23,1764772343,2025-12-03T11:32:23
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v2_optimized.py,49428,1764773061,2025-12-03T11:44:21,1764773061,2025-12-03T11:44:21
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/LLM_SETUP_GUIDE.md,3635,1764784378,2025-12-03T14:52:58,1764784378,2025-12-03T14:52:58
/Users/lech/PROJECTS_all/PROJECT_elements/.DS_Store,10244,1764784527,2025-12-03T14:55:27,1768755870,2026-01-18T14:04:30
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v3_universal.py,66783,1764799766,2025-12-03T19:09:26,1764799766,2025-12-03T19:09:26
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_hadrons_engine.py,38533,1764805246,2025-12-03T20:40:46,1764964812,2025-12-05T17:00:12
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/validation_dataset.py,21232,1764805383,2025-12-03T20:43:03,1764805383,2025-12-03T20:43:03
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/batch_analysis_runner.py,18528,1764805467,2025-12-03T20:44:27,1764805467,2025-12-03T20:44:27
/Users/lech/PROJECTS_all/PROJECT_elements/archive/data/batch_analysis_results.json,24644,1764805809,2025-12-03T20:50:09,1764805809,2025-12-03T20:50:09
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/batch_analysis_results.md,1957,1764805809,2025-12-03T20:50:09,1764805809,2025-12-03T20:50:09
/Users/lech/PROJECTS_all/PROJECT_elements/archive/data/gap_analysis_adjustments.json,8970,1764805962,2025-12-03T20:52:42,1764805962,2025-12-03T20:52:42
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/gap_analysis_and_adjustments.py,16669,1764806039,2025-12-03T20:53:59,1764806039,2025-12-03T20:53:59
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/gap_summary.py,3414,1764806072,2025-12-03T20:54:32,1764806072,2025-12-03T20:54:32
/Users/lech/PROJECTS_all/PROJECT_elements/archive/data/gap_summary.json,824,1764806111,2025-12-03T20:55:11,1764806111,2025-12-03T20:55:11
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/unmapped_patterns_documentation.md,9189,1764806162,2025-12-03T20:56:02,1764806162,2025-12-03T20:56:02
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_engine_universal.py,21710,1764806258,2025-12-03T20:57:38,1764806258,2025-12-03T20:57:38
/Users/lech/PROJECTS_all/PROJECT_elements/archive/data/spectrometer_results.json,8207,1764806393,2025-12-03T20:59:53,1764806482,2025-12-03T21:01:22
/Users/lech/PROJECTS_all/PROJECT_elements/archive/docs/SPECTROMETER_V4_COMPLETE.md,6233,1764806514,2025-12-03T21:01:54,1764806514,2025-12-03T21:01:54
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/massive_github_validator.py,25534,1764806619,2025-12-03T21:03:39,1764806619,2025-12-03T21:03:39
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/simulated_massive_results.py,15408,1764806851,2025-12-03T21:07:31,1764806851,2025-12-03T21:07:31
/Users/lech/PROJECTS_all/PROJECT_elements/archive/data/massive_validation_results_simulated.json,7286,1764806926,2025-12-03T21:08:46,1764806926,2025-12-03T21:08:46
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/massive_validation_report.md,4783,1764806926,2025-12-03T21:08:46,1764806926,2025-12-03T21:08:46
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/comparative_analysis_failures.py,20998,1764807121,2025-12-03T21:12:01,1764807121,2025-12-03T21:12:01
/Users/lech/PROJECTS_all/PROJECT_elements/archive/data/failure_analysis_report.json,7914,1764807157,2025-12-03T21:12:37,1764807157,2025-12-03T21:12:37
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/FAILURE_DIAGNOSIS.md,3077,1764807157,2025-12-03T21:12:37,1764807157,2025-12-03T21:12:37
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/CRITICAL_FAILURE_ANALYSIS.md,4944,1764807326,2025-12-03T21:15:26,1764807326,2025-12-03T21:15:26
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/parser_minimo.py,10144,1764807579,2025-12-03T21:19:39,1764807579,2025-12-03T21:19:39
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/parser_v2.py,7511,1764807848,2025-12-03T21:24:08,1764807848,2025-12-03T21:24:08
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/parser_working.py,10141,1764807919,2025-12-03T21:25:19,1764807919,2025-12-03T21:25:19
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/test_real_repo.py,1851,1764807956,2025-12-03T21:25:56,1764807956,2025-12-03T21:25:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/parser_expanded.py,6352,1764808008,2025-12-03T21:26:48,1764808008,2025-12-03T21:26:48
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/parser_final.py,14041,1764808659,2025-12-03T21:37:39,1764808659,2025-12-03T21:37:39
/Users/lech/PROJECTS_all/PROJECT_elements/archive/data/massive_validation_results.json,8378,1764809183,2025-12-03T21:46:23,1764809183,2025-12-03T21:46:23
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/massive_validation_results.md,1125,1764809183,2025-12-03T21:46:23,1764809183,2025-12-03T21:46:23
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_engine_v5_treesitter.py,23482,1764809396,2025-12-03T21:49:56,1764809396,2025-12-03T21:49:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v5_demo.py,21121,1764809501,2025-12-03T21:51:41,1764809501,2025-12-03T21:51:41
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/controlled_repos_validator.py,21171,1764810194,2025-12-03T22:03:14,1764810194,2025-12-03T22:03:14
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v6_treesitter_official.py,24416,1764810410,2025-12-03T22:06:50,1764810410,2025-12-03T22:06:50
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v6_working.py,20924,1764810747,2025-12-03T22:12:27,1764810762,2025-12-03T22:12:42
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/final_controlled_validator.py,20248,1764811049,2025-12-03T22:17:29,1764811049,2025-12-03T22:17:29
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/comprehensive_error_report.md,9493,1764811663,2025-12-03T22:27:43,1764811663,2025-12-03T22:27:43
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/error_repair_model_alignment.py,20716,1764811881,2025-12-03T22:31:21,1764811881,2025-12-03T22:31:21
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/alignment_summary.md,6011,1764812003,2025-12-03T22:33:23,1764812003,2025-12-03T22:33:23
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v6_final.py,21044,1764813099,2025-12-03T22:51:39,1764813099,2025-12-03T22:51:39
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v7_golden_validator.py,25860,1764813544,2025-12-03T22:59:04,1764813544,2025-12-03T22:59:04
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/quick_golden_test.py,5430,1764813585,2025-12-03T22:59:45,1764813585,2025-12-03T22:59:45
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/test_existing_50_golden.py,8598,1764813794,2025-12-03T23:03:14,1764813794,2025-12-03T23:03:14
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v7_final_test.py,17784,1764813860,2025-12-03T23:04:20,1764813860,2025-12-03T23:04:20
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v7_haiku.py,22045,1764814054,2025-12-03T23:07:34,1764814054,2025-12-03T23:07:34
/Users/lech/PROJECTS_all/PROJECT_elements/archive/docs/SPECTROMETER_V7_EXECUTIVE_SUMMARY.md,6778,1764814235,2025-12-03T23:10:35,1764814235,2025-12-03T23:10:35
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_v7_final.zip,22,1764814364,2025-12-03T23:12:44,1764814364,2025-12-03T23:12:44
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v9_raw_haiku.py,34345,1764815802,2025-12-03T23:36:42,1764815802,2025-12-03T23:36:42
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_api_rest.py,14450,1764816047,2025-12-03T23:40:47,1764816047,2025-12-03T23:40:47
/Users/lech/PROJECTS_all/PROJECT_elements/archive/orphaned_dashboard_web_2025/index.html,21966,1764816120,2025-12-03T23:42:00,1764816120,2025-12-03T23:42:00
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/Dockerfile,1468,1764816193,2025-12-03T23:43:13,1764816193,2025-12-03T23:43:13
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/docker-compose.yml,2269,1764816310,2025-12-03T23:45:10,1764816310,2025-12-03T23:45:10
/Users/lech/PROJECTS_all/PROJECT_elements/archive/data/requirements.txt,777,1764816337,2025-12-03T23:45:37,1764816337,2025-12-03T23:45:37
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/spectrometer_validation_framework.py,18467,1764818063,2025-12-04T00:14:23,1764818063,2025-12-04T00:14:23
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/code_smell_validator.py,27159,1764818413,2025-12-04T00:20:13,1764818413,2025-12-04T00:20:13
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/install_tree_sitter_permanent.sh,3924,1764819917,2025-12-04T00:45:17,1764819917,2025-12-04T00:45:17
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v9_fixed.py,30984,1764819923,2025-12-04T00:45:23,1764819923,2025-12-04T00:45:23
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/setup_python_compatible.sh,2116,1764820105,2025-12-04T00:48:25,1764820105,2025-12-04T00:48:25
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v9_universal.py,23818,1764820209,2025-12-04T00:50:09,1764820209,2025-12-04T00:50:09
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/final_controlled_validator_haiku_v2.py,22017,1764821420,2025-12-04T01:10:20,1764821420,2025-12-04T01:10:20
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v10_full_circle.py,37213,1764821751,2025-12-04T01:15:51,1764821751,2025-12-04T01:15:51
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v10_strategic_discovery.py,25803,1764822181,2025-12-04T01:23:01,1764822181,2025-12-04T01:23:01
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v10_discovery_simple.py,16114,1764822279,2025-12-04T01:24:39,1764822279,2025-12-04T01:24:39
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v10_haiku_investigator.py,26969,1764822781,2025-12-04T01:33:01,1764822781,2025-12-04T01:33:01
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/haiku_omega_investigator.py,16597,1764823037,2025-12-04T01:37:17,1764823037,2025-12-04T01:37:17
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/haiku_omega_scientific_validation.py,38730,1764823256,2025-12-04T01:40:56,1764823256,2025-12-04T01:40:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/haiku_omega_scientific_lite.py,41427,1764823363,2025-12-04T01:42:43,1764823363,2025-12-04T01:42:43
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/haiku_omega_384_complete.py,27041,1764823621,2025-12-04T01:47:01,1764823621,2025-12-04T01:47:01
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/haiku_omega_384_tuned.py,19155,1764823791,2025-12-04T01:49:51,1764823791,2025-12-04T01:49:51
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/COMPREHENSIVE_SCIENTIFIC_AUDIT.py,21261,1764824140,2025-12-04T01:55:40,1764824140,2025-12-04T01:55:40
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/FINAL_DATA_VALIDATION_REPORT.py,7796,1764824395,2025-12-04T01:59:55,1764824395,2025-12-04T01:59:55
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/SUCCESS_RATE_ANALYSIS.py,7276,1764824495,2025-12-04T02:01:35,1764824495,2025-12-04T02:01:35
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v11_robust.py,21072,1764824674,2025-12-04T02:04:34,1764824674,2025-12-04T02:04:34
/Users/lech/PROJECTS_all/PROJECT_elements/archive/docs/SPECTROMETER_V11_CHECKPOINT.md,7147,1764824835,2025-12-04T02:07:15,1764824835,2025-12-04T02:07:15
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v11_external_validation.py,18364,1764824977,2025-12-04T02:09:37,1764824977,2025-12-04T02:09:37
/Users/lech/PROJECTS_all/PROJECT_elements/archive/docs/SPECTROMETER_V11_EXTERNAL_VALIDATION_REPORT.md,6364,1764825100,2025-12-04T02:11:40,1764825100,2025-12-04T02:11:40
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer_v12_universal_patterns.py,28623,1764825400,2025-12-04T02:16:40,1764825400,2025-12-04T02:16:40
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/UNIVERSAL_PATTERN_ANALYSIS_REPORT.md,9097,1764825472,2025-12-04T02:17:52,1764825472,2025-12-04T02:17:52
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/TOUCHPOINTS,4231,1764825724,2025-12-04T02:22:04,1764874910,2025-12-04T16:01:50
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/THIRD_PARTY_VALIDATION_PGORECKI.md,9261,1764825866,2025-12-04T02:24:26,1764825866,2025-12-04T02:24:26
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/COMPREHENSIVE_STATS_AND_PARTICLES_TABLE.py,25540,1764827512,2025-12-04T02:51:52,1764827512,2025-12-04T02:51:52
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/simple_stats_generator.py,21804,1764827640,2025-12-04T02:54:00,1764827640,2025-12-04T02:54:00
/Users/lech/PROJECTS_all/PROJECT_elements/archive/data/spectrometer_comprehensive_stats_20251204_025406.json,108349,1764827646,2025-12-04T02:54:06,1764827646,2025-12-04T02:54:06
/Users/lech/PROJECTS_all/PROJECT_elements/README.md,1429,1764828012,2025-12-04T03:00:12,1768162141,2026-01-11T17:09:01
/Users/lech/PROJECTS_all/PROJECT_elements/standard-model-of-code/.archive/legacy_orphans/orphans/patterns/universal_patterns.json,6399,1764828060,2025-12-04T03:01:00,1764828060,2025-12-04T03:01:00
/Users/lech/PROJECTS_all/PROJECT_elements/standard-model-of-code/.DS_Store,14340,1764828060,2025-12-04T03:01:00,1768755870,2026-01-18T14:04:30
/Users/lech/PROJECTS_all/PROJECT_elements/standard-model-of-code/.archive/legacy_orphans/orphans/patterns/particle_defs.json,5412,1764828097,2025-12-04T03:01:37,1765694063,2025-12-14T03:34:23
/Users/lech/PROJECTS_all/PROJECT_elements/archive/zombie_code/particle_classifier.py,3232,1764828190,2025-12-04T03:03:10,1764828190,2025-12-04T03:03:10
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/main.py,3162,1764828297,2025-12-04T03:04:57,1764828297,2025-12-04T03:04:57
/Users/lech/PROJECTS_all/PROJECT_elements/archive/zombie_code/2026-01-18/__init__.py,80,1764828303,2025-12-04T03:05:03,1764828303,2025-12-04T03:05:03
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/god_class_main.py,7482,1764829229,2025-12-04T03:20:29,1764829229,2025-12-04T03:20:29
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/god_class_lite_main.py,7282,1764829381,2025-12-04T03:23:01,1764829381,2025-12-04T03:23:01
/Users/lech/PROJECTS_all/PROJECT_elements/standard-model-of-code/.archive/legacy_orphans/orphans/legacy/scripts/god_class_output/god_class_analysis_lite.json,5858,1764829396,2025-12-04T03:23:16,1764829544,2025-12-04T03:25:44
/Users/lech/PROJECTS_all/PROJECT_elements/standard-model-of-code/.archive/legacy_orphans/orphans/legacy/scripts/test_polyglot_god_classes/GodClassExample.java,12186,1764829434,2025-12-04T03:23:54,1764829434,2025-12-04T03:23:54
/Users/lech/PROJECTS_all/PROJECT_elements/standard-model-of-code/.archive/legacy_orphans/orphans/legacy/scripts/test_polyglot_god_classes/god_class_example.py,22111,1764829534,2025-12-04T03:25:34,1764829534,2025-12-04T03:25:34
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/god_class_scientific_validation.py,22408,1764859499,2025-12-04T11:44:59,1764859499,2025-12-04T11:44:59
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/GOD_CLASS_DETECTION_RESEARCH_PAPER.md,9161,1764859676,2025-12-04T11:47:56,1764859676,2025-12-04T11:47:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/calibrated_detector.py,14523,1764860082,2025-12-04T11:54:42,1764860082,2025-12-04T11:54:42
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/FINAL_VALIDATION_SUMMARY.md,6343,1764860158,2025-12-04T11:55:58,1764860158,2025-12-04T11:55:58
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/ACTUAL_VALIDATION_DATA.md,4779,1764860234,2025-12-04T11:57:14,1764860234,2025-12-04T11:57:14
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/V13-GROK.md,12117,1764860639,2025-12-04T12:03:59,1764860639,2025-12-04T12:03:59
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/rigorous_test_framework.py,21509,1764860788,2025-12-04T12:06:28,1764860788,2025-12-04T12:06:28
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/phase1_test.py,9396,1764861065,2025-12-04T12:11:05,1764861065,2025-12-04T12:11:05
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/exact_validation_framework.py,18796,1764863708,2025-12-04T12:55:08,1764863708,2025-12-04T12:55:08
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/1440_csv_generator.py,20499,1764883308,2025-12-04T18:21:48,1764883308,2025-12-04T18:21:48
/Users/lech/PROJECTS_all/PROJECT_elements/archive/data/1440_csv.csv,859494,1764883317,2025-12-04T18:21:57,1765655550,2025-12-13T16:52:30
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/1440_csv_corrected.py,18825,1764883417,2025-12-04T18:23:37,1764883417,2025-12-04T18:23:37
/Users/lech/PROJECTS_all/PROJECT_elements/archive/docs/STANDARD_MODEL_OF_CODE_HONEST_GUIDE.md,8066,1764884699,2025-12-04T18:44:59,1764884699,2025-12-04T18:44:59
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/ARCHITECTURAL_PATTERN_ANALYSIS_DOCUMENTATION.md,28204,1764887600,2025-12-04T19:33:20,1764887600,2025-12-04T19:33:20
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/CONSTRAINT_CALCULATOR.py,8673,1764888109,2025-12-04T19:41:49,1764888109,2025-12-04T19:41:49
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/god-class-detection,72080,1764896725,2025-12-04T22:05:25,1764899447,2025-12-04T22:50:47
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/OPTIMAL_ADDITION_ANALYZER.py,10855,1764899488,2025-12-04T22:51:28,1764899488,2025-12-04T22:51:28
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/BEYOND_100_PERCENT_FRAMEWORK.py,14042,1764899667,2025-12-04T22:54:27,1764899667,2025-12-04T22:54:27
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/enhanced_pattern_detector.py,15183,1764899846,2025-12-04T22:57:26,1764899846,2025-12-04T22:57:26
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/test_enhanced_on_dddpy.py,6721,1764900474,2025-12-04T23:07:54,1764900474,2025-12-04T23:07:54
/Users/lech/PROJECTS_all/PROJECT_elements/archive/scripts/simple_enhanced_test.py,6864,1764901757,2025-12-04T23:29:17,1764901757,2025-12-04T23:29:17
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/ddd_architecture_patterns.md,14600,1764901913,2025-12-04T23:31:53,1764901913,2025-12-04T23:31:53
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/ENHANCED_FRAMEWORK_RESULTS.md,7048,1764939708,2025-12-05T10:01:48,1764939708,2025-12-05T10:01:48
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer-os_-standard-model-v5/.env.local,35,1764939765,2025-12-05T10:02:45,1764949142,2025-12-05T12:39:02
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer-os_-standard-model-v5/.gitignore,253,1764939765,2025-12-05T10:02:45,1764949142,2025-12-05T12:39:02
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer-os_-standard-model-v5/App.tsx,24022,1764939765,2025-12-05T10:02:45,1764949142,2025-12-05T12:39:02
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer-os_-standard-model-v5/components/CodeInput.tsx,4256,1764939765,2025-12-05T10:02:45,1764949142,2025-12-05T12:39:02
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer-os_-standard-model-v5/components/LabScene.tsx,25855,1764939765,2025-12-05T10:02:45,1764949142,2025-12-05T12:39:02
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer-os_-standard-model-v5/components/MermaidView.tsx,16310,1764939765,2025-12-05T10:02:45,1764949142,2025-12-05T12:39:02
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer-os_-standard-model-v5/components/StandardModelTable.tsx,22152,1764939765,2025-12-05T10:02:45,1764949142,2025-12-05T12:39:02
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer-os_-standard-model-v5/data.ts,26120,1764939765,2025-12-05T10:02:45,1764949142,2025-12-05T12:39:02
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer-os_-standard-model-v5/index.html,1960,1764939765,2025-12-05T10:02:45,1764949142,2025-12-05T12:39:02
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer-os_-standard-model-v5/index.tsx,236,1764939765,2025-12-05T10:02:45,1764949142,2025-12-05T12:39:02
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer-os_-standard-model-v5/metadata.json,288,1764939765,2025-12-05T10:02:45,1764949142,2025-12-05T12:39:02
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer-os_-standard-model-v5/package.json,512,1764939765,2025-12-05T10:02:45,1764949142,2025-12-05T12:39:02
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer-os_-standard-model-v5/README.md,553,1764939765,2025-12-05T10:02:45,1764949142,2025-12-05T12:39:02
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer-os_-standard-model-v5/tsconfig.json,542,1764939765,2025-12-05T10:02:45,1764949142,2025-12-05T12:39:02
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer-os_-standard-model-v5/types.ts,1431,1764939765,2025-12-05T10:02:45,1764949142,2025-12-05T12:39:02
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_legacy/spectrometer-os_-standard-model-v5/vite.config.ts,580,1764939765,2025-12-05T10:02:45,1764949142,2025-12-05T12:39:02
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/spectrometer-os_-standard-mo.textClipping,312,1764939796,2025-12-05T10:03:16,1764939796,2025-12-05T10:03:16
/Users/lech/PROJECTS_all/PROJECT_elements/archive/misc_docs/HADRONS_MERMAID_DIAGRAM.md,9440,1764940294,2025-12-05T10:11:34,1764940294,2025-12-05T10:11:34
/Users/lech/PROJECTS_all/PROJECT_elements/archive/zombie_code/2026-01-18/.DS_Store,6148,1764950225,2025-12-05T12:57:05,1764996099,2025-12-06T01:41:39
/Users/lech/PROJECTS_all/PROJECT_elements/standard-model-of-code/src/viz/mermaidflow/src/.DS_Store,6148,1764950225,2025-12-05T12:57:05,1766818663,2025-12-27T03:57:43
/Users/lech/PROJECTS_all/PROJECT_elements/related/chrome-mcp/package.json,1480,1764950571,2025-12-05T13:02:51,1764951522,2025-12-05T13:18:42
/Users/lech/PROJECTS_all/PROJECT_elements/related/chrome-mcp/src/index.ts,11468,1764950637,2025-12-05T13:03:57,1764950637,2025-12-05T13:03:57
/Users/lech/PROJECTS_all/PROJECT_elements/related/chrome-mcp/src/chrome-manager.ts,8073,1764950678,2025-12-05T13:04:38,1764950678,2025-12-05T13:04:38
/Users/lech/PROJECTS_all/PROJECT_elements/related/chrome-mcp/src/tools/page-tools.ts,9157,1764950711,2025-12-05T13:05:11,1764950711,2025-12-05T13:05:11
/Users/lech/PROJECTS_all/PROJECT_elements/related/chrome-mcp/src/tools/element-tools.ts,4333,1764950731,2025-12-05T13:05:31,1764950731,2025-12-05T13:05:31
/Users/lech/PROJECTS_all/PROJECT_elements/related/chrome-mcp/src/tools/browser-tools.ts,1990,1764950766,2025-12-05T13:06:06,1764950766,2025-12-05T13:06:06
/Users/lech/PROJECTS_all/PROJECT_elements/related/chrome-mcp/src/tools/network-tools.ts,3876,1764950816,2025-12-05T13:06:56,1764950816,2025-12-05T13:06:56
/Users/lech/PROJECTS_all/PROJECT_elements/related/chrome-mcp/test-mermaidflow.js,8811,1764950871,2025-12-05T13:07:51,1764950871,2025-12-05T13:07:51
/Users/lech/PROJECTS_all/PROJECT_elements/related/chrome-mcp/tsconfig.json,425,1764950884,2025-12-05T13:08:04,1764950884,2025-12-05T13:08:04
/Users/lech/PROJECTS_all/PROJECT_elements/related/chrome-mcp/README.md,5847,1764950931,2025-12-05T13:08:51,1764950931,2025-12-05T13:08:51
/Users/lech/PROJECTS_all/PROJECT_elements/related/chrome-mcp/setup.sh,1161,1764950969,2025-12-05T13:09:29,1764950969,2025-12-05T13:09:29
/Users/lech/PROJECTS_all/PROJECT_elements/related/chrome-mcp/package-lock.json,230071,1764951509,2025-12-05T13:18:29,1764951522,2025-12-05T13:18:42
/Users/lech/PROJECTS_all/PROJECT_elements/related/chrome-mcp/claude-config.json,215,1764951510,2025-12-05T13:18:30,1764951510,2025-12-05T13:18:30
/Users/lech/PROJECTS_all/PROJECT_elements/related/chrome-mcp/dist/chrome-manager.js,8027,1764951510,2025-12-05T13:18:30,1764951510,2025-12-05T13:18:30
