path,bytes,MB,ext,top,prefix2,is_archive
standard-model-of-code/tools/batch_grade/grades_DEGRADED_summary_only/20260124_224604/partial_20260125_005603_600.json,33621,0.033621,.json,standard-model-of-code,standard-model-of-code/tools,False
standard-model-of-code/docs/specs/UPB_TASK_REGISTRY.md,33494,0.033494,.md,standard-model-of-code,standard-model-of-code/docs,False
context-management/docs/deep/BACKGROUND_AI_LAYER_MAP.md,33446,0.033446,.md,context-management,context-management/docs,False
context-management/docs/BACKGROUND_AI_LAYER_MAP.md,33446,0.033446,.md,context-management,context-management/docs,False
standard-model-of-code/tools/batch_grade/grades_DEGRADED_summary_only/20260124_224604/partial_20260125_005603_700.json,33074,0.033074,.json,standard-model-of-code,standard-model-of-code/tools,False
standard-model-of-code/.archive/docs_archive/VISUAL_COSMOLOGY_ARCHIVED_20251226.md,32843,0.032843,.md,standard-model-of-code,standard-model-of-code/.archive,True
standard-model-of-code/docs/specs/UI_REFACTOR_VISION.md,32407,0.032407,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/tools/batch_grade/grades_DEGRADED_summary_only/20260124_224604/partial_20260125_005603_300.json,32302,0.032302,.json,standard-model-of-code,standard-model-of-code/tools,False
standard-model-of-code/tools/batch_grade/grades_DEGRADED_summary_only/20260124_224604/partial_20260125_005603_200.json,32111,0.032111,.json,standard-model-of-code,standard-model-of-code/tools,False
standard-model-of-code/tools/batch_grade/grades_DEGRADED_summary_only/20260124_224604/partial_20260125_005603_500.json,32033,0.032033,.json,standard-model-of-code,standard-model-of-code/tools,False
standard-model-of-code/tools/batch_grade/grades_DEGRADED_summary_only/20260124_224604/partial_20260125_005603_400.json,31874,0.031874,.json,standard-model-of-code,standard-model-of-code/tools,False
standard-model-of-code/tools/batch_grade/grades_DEGRADED_summary_only/20260124_224604/partial_20260125_005603_100.json,31711,0.031711,.json,standard-model-of-code,standard-model-of-code/tools,False
context-management/docs/theory/FOUNDATIONS_INTEGRATION.md,31349,0.031349,.md,context-management,context-management/docs,False
archive/spectrometer_audit_results/spectrometer_system_audit/output_run_core_universal/results.json,30742,0.030742,.json,archive,archive/spectrometer_audit_results,True
archive/sessions/Integrating Foundational Theories.md,30534,0.030534,.md,archive,archive/sessions,True
context-management/docs/prompts/VISUALIZATION_PROMPTS.md,30279,0.030279,.md,context-management,context-management/docs,False
archive/context-management-agent-2026-01-23/SET_MAPPING_IMPLEMENTATION.md,29970,0.02997,.md,archive,archive/context-management-agent-2026-01-23,True
standard-model-of-code/docs/specs/PROPERTY_QUERY_DATA_FLOW.md,28970,0.02897,.md,standard-model-of-code,standard-model-of-code/docs,False
archive/misc_docs/ARCHITECTURAL_PATTERN_ANALYSIS_DOCUMENTATION.md,28204,0.028204,.md,archive,archive/misc_docs,True
standard-model-of-code/schema/viz/tokens/theme.tokens.json,27883,0.027883,.json,standard-model-of-code,standard-model-of-code/schema,False
standard-model-of-code/docs/COMPETITIVE_ANALYSIS.md,27874,0.027874,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/reports/DESIGN_TOKEN_SYSTEM_AUDIT.md,27867,0.027867,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/tools/batch_grade/tier_2_medium_repos.json,27815,0.027815,.json,standard-model-of-code,standard-model-of-code/tools,False
standard-model-of-code/src/core/viz/assets/ARCHITECTURE_V2.md,27352,0.027352,.md,standard-model-of-code,standard-model-of-code/src,False
standard-model-of-code/docs/specs/CODOME_LANDSCAPE.md,27285,0.027285,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/tools/batch_grade/tier_1_quick_repos.json,26975,0.026975,.json,standard-model-of-code,standard-model-of-code/tools,False
standard-model-of-code/docs/reports/APP_JS_REFACTOR_PLAN.md,26792,0.026792,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/THEORY_EXPANSION_2026.md,26787,0.026787,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/specs/UNIVERSAL_PROPERTY_BINDER.md,26587,0.026587,.md,standard-model-of-code,standard-model-of-code/docs,False
context-management/docs/ACI_DATASET_MANAGEMENT.md,26534,0.026534,.md,context-management,context-management/docs,False
archive/docs_consolidated_2026-01-19/FORMAL_PROOF.md,26338,0.026338,.md,archive,archive/docs_consolidated_2026-01-19,True
standard-model-of-code/docs/reports/ARCHITECTURE_ANTI_PATTERN_INVESTIGATION.md,26258,0.026258,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/.archive/docs_archive/audiobooks/AUDIOBOOK_SCRIPT.md,25865,0.025865,.md,standard-model-of-code,standard-model-of-code/.archive,True
standard-model-of-code/.archive/docs_archive/legacy_theory/FORMAL_PROOF.md,25594,0.025594,.md,standard-model-of-code,standard-model-of-code/.archive,True
standard-model-of-code/docs/reports/TOKEN_SYSTEM_VERIFICATION_PROTOCOL.md,25540,0.02554,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/src/patterns/t2_mined/ATOMS_T2_GAPS.yaml,25273,0.025273,.yaml,standard-model-of-code,standard-model-of-code/src,False
standard-model-of-code/docs/OPEN_CONCERNS.md,25192,0.025192,.md,standard-model-of-code,standard-model-of-code/docs,False
archive/data/batch_analysis_results.json,24644,0.024644,.json,archive,archive/data,True
standard-model-of-code/artifacts/atom-research/corpus_102_validation.yaml,24550,0.02455,.yaml,standard-model-of-code,standard-model-of-code/artifacts,False
standard-model-of-code/.archive/root_legacy/REASONING_FLOW.json,24285,0.024285,.json,standard-model-of-code,standard-model-of-code/.archive,True
standard-model-of-code/.archive/docs_archive/COMPREHENSIVE_THEORY.md,23866,0.023866,.md,standard-model-of-code,standard-model-of-code/.archive,True
.agent/CODOME_MANIFEST.yaml,23652,0.023652,.yaml,.agent,.agent/CODOME_MANIFEST.yaml,False
standard-model-of-code/docs/specs/REGISTRY_OF_REGISTRIES.md,23559,0.023559,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/specs/TREE_SITTER_FULL_IMPLEMENTATION_REGISTRY.md,23226,0.023226,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/research/TASK_EVALUATION_JAN21.md,23165,0.023165,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/.archive/root_legacy/STANDARD_MODEL_SCHEMA.json,23123,0.023123,.json,standard-model-of-code,standard-model-of-code/.archive,True
standard-model-of-code/docs/reports/TOKEN_SYSTEM_TASK_REGISTRY.md,22840,0.02284,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/ORPHANED_CONTROLS_ROADMAP.md,22764,0.022764,.md,standard-model-of-code,standard-model-of-code/docs,False
.agent/intelligence/triage_reports/20260123_141045_triage.json,22703,0.022703,.json,.agent,.agent/intelligence,False
.agent/intelligence/triage_reports/20260123_141124_triage.json,22703,0.022703,.json,.agent,.agent/intelligence,False
context-management/docs/prompts/VALIDATION_MEGAPROMPTS.md,22329,0.022329,.md,context-management,context-management/docs,False
standard-model-of-code/schema/viz/tokens/controls.tokens.json,22037,0.022037,.json,standard-model-of-code,standard-model-of-code/schema,False
archive/spectrometer_benchmarks_legacy/axios/MIGRATION_GUIDE.md,21742,0.021742,.md,archive,archive/spectrometer_benchmarks_legacy,True
archive/context-management-agent-2026-01-23/UI_REFACTOR_REPORT.md,21632,0.021632,.md,archive,archive/context-management-agent-2026-01-23,True
.agent/specs/CUTTING_PLAN.md,21627,0.021627,.md,.agent,.agent/specs,False
context-management/docs/specs/PROJECTOME_OMNISCIENCE_MODULE.md,21301,0.021301,.md,context-management,context-management/docs,False
context-management/docs/specs/PURPOSE_FIELD_INTEGRATION_SPEC.md,21245,0.021245,.md,context-management,context-management/docs,False
archive/context-management-agent-2026-01-23/FILTER_SYSTEM_AUDIT.md,21201,0.021201,.md,archive,archive/context-management-agent-2026-01-23,True
context-management/docs/theory/FOUNDATIONAL_THEORIES.md,21132,0.021132,.md,context-management,context-management/docs,False
context-management/docs/prompts/THEORY_MAPPING_AGENT_PROMPT.md,20954,0.020954,.md,context-management,context-management/docs,False
.agent/schema/refinery_node.schema.yaml,20893,0.020893,.yaml,.agent,.agent/schema,False
.agent/intelligence/triage_reports/20260125_221658_triage.json,20692,0.020692,.json,.agent,.agent/intelligence,False
standard-model-of-code/docs/research/DTE_SEMANTIC_MATCHING_RESEARCH.md,20474,0.020474,.md,standard-model-of-code,standard-model-of-code/docs,False
.agent/emergency/OBSERVER-GOVERNANCE-EMERGENCY-MAP.md,20466,0.020466,.md,.agent,.agent/emergency,False
standard-model-of-code/docs/ui/corpus/v1/ui_controls_schema.json,20417,0.020417,.json,standard-model-of-code,standard-model-of-code/docs,False
archive/orphaned_output_2025/test_6d_registry.json,20233,0.020233,.json,archive,archive/orphaned_output_2025,True
standard-model-of-code/schema/crosswalks/typescript.json,20183,0.020183,.json,standard-model-of-code,standard-model-of-code/schema,False
context-management/docs/TOOL.md,20164,0.020164,.md,context-management,context-management/docs,False
standard-model-of-code/docs/research/PURPOSE_ONTOLOGY.md,20084,0.020084,.md,standard-model-of-code,standard-model-of-code/docs,False
archive/context-management-agent-2026-01-23/orientation/TOOL.md,19962,0.019962,.md,archive,archive/context-management-agent-2026-01-23,True
standard-model-of-code/.archive/docs_archive/papers/STANDARD_MODEL_PAPER.md,19938,0.019938,.md,standard-model-of-code,standard-model-of-code/.archive,True
standard-model-of-code/docs/specs/CODOME_HEALTH_INDEX.md,19839,0.019839,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/specs/PIPELINE_REFACTOR_TASK_REGISTRY.md,19817,0.019817,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/src/core/viz/assets/cloud-refinement-thread.md,19726,0.019726,.md,standard-model-of-code,standard-model-of-code/src,False
standard-model-of-code/.archive/docs_archive/UNIFIED_COSMOLOGY_ARCHIVED_20251226.md,19642,0.019642,.md,standard-model-of-code,standard-model-of-code/.archive,True
.agent/specs/BARE_LIVE.md,19636,0.019636,.md,.agent,.agent/specs,False
standard-model-of-code/schema/particle.schema.json,19606,0.019606,.json,standard-model-of-code,standard-model-of-code/schema,False
.agent/intelligence/session_summary_20260123_phase10_survey_cci.md,19523,0.019523,.md,.agent,.agent/intelligence,False
standard-model-of-code/docs/patterns/UI_HANDLER_IMPLEMENTATION_PATTERNS.md,19370,0.01937,.md,standard-model-of-code,standard-model-of-code/docs,False
context-management/docs/roadmaps/C3_TRAINING_CORPUS.md,18725,0.018725,.md,context-management,context-management/docs,False
context-management/docs/DATA_LAYER_REFACTORING_MAP.md,18699,0.018699,.md,context-management,context-management/docs,False
.agent/intelligence/SKEPTICAL_AUDIT_REPORT_20260125.md,18583,0.018583,.md,.agent,.agent/intelligence,False
standard-model-of-code/docs/specs/SEMANTIC_INDEXER_IMPLEMENTATION.md,18535,0.018535,.md,standard-model-of-code,standard-model-of-code/docs,False
context-management/config/analysis_sets.yaml,18496,0.018496,.yaml,context-management,context-management/config,False
context-management/docs/archive/SESSION_COMPLETION_SUMMARY.md,18493,0.018493,.md,context-management,context-management/docs,False
context-management/docs/WORKFLOW_FACTORY.md,18403,0.018403,.md,context-management,context-management/docs,False
standard-model-of-code/docs/reports/APP_JS_MODULARIZATION_PLAN.md,18356,0.018356,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/.archive/docs_archive/audiobooks/AUDIOBOOK_10MIN_GOOGLE.md,18289,0.018289,.md,standard-model-of-code,standard-model-of-code/.archive,True
standard-model-of-code/docs/reports/THESIS_CONSTRAINT_VALIDATION.md,18209,0.018209,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/specs/UI_CONTROLS_SCHEMA.md,18071,0.018071,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/specs/UI_ARCHITECTURE_VALIDATION_CONSOLIDATED.md,18026,0.018026,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/ui/corpus/v1/BUILDING_MATERIALS_REGISTRY.md,18004,0.018004,.md,standard-model-of-code,standard-model-of-code/docs,False
context-management/docs/roadmaps/C2_JSON_SCHEMA.md,17821,0.017821,.md,context-management,context-management/docs,False
context-management/intelligence/socratic_audit_pipeline_20260124_224155.json,17802,0.017802,.json,context-management,context-management/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260125_232255.json,17771,0.017771,.json,context-management,context-management/intelligence,False
context-management/docs/operations/CASE_AGAINST_PREMATURE_CLOUD.md,17757,0.017757,.md,context-management,context-management/docs,False
context-management/docs/STORAGE_ARCHITECTURE.md,17715,0.017715,.md,context-management,context-management/docs,False
orphans_report.md,17428,0.017428,.md,<root>,<root>,False
archive/reports/orphans_report.md,17428,0.017428,.md,archive,archive/reports,True
standard-model-of-code/docs/research/ATOM_COVERAGE_PHASE2_PROTOCOL.md,17417,0.017417,.md,standard-model-of-code,standard-model-of-code/docs,False
context-management/intelligence/socratic_audit_pipeline_20260125_213527.json,17404,0.017404,.json,context-management,context-management/intelligence,False
standard-model-of-code/src/patterns/canonical_types.json,17396,0.017396,.json,standard-model-of-code,standard-model-of-code/src,False
context-management/intelligence/socratic_audit_pipeline_20260124_224226.json,17288,0.017288,.json,context-management,context-management/intelligence,False
archive/context-management-agent-2026-01-23/orientation/REPO_README.md,17151,0.017151,.md,archive,archive/context-management-agent-2026-01-23,True
context-management/docs/archive/legacy_schema_2025/HIERARCHY.md,17098,0.017098,.md,context-management,context-management/docs,False
context-management/intelligence/socratic_audit_pipeline_20260125_221613.json,16993,0.016993,.json,context-management,context-management/intelligence,False
.agent/emergency/SYSTEM-CRYSTALLIZATION-INDEX.md,16987,0.016987,.md,.agent,.agent/emergency,False
standard-model-of-code/docs/research/AI_ORCHESTRATION_PROTOCOL.md,16979,0.016979,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/README.md,16968,0.016968,.md,standard-model-of-code,standard-model-of-code/README.md,False
context-management/intelligence/socratic_audit_pipeline_20260124_182820.json,16876,0.016876,.json,context-management,context-management/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260124_173217.json,16866,0.016866,.json,context-management,context-management/intelligence,False
context-management/docs/GLOSSARY.md,16825,0.016825,.md,context-management,context-management/docs,False
.agent/specs/archive/BRAIN_ENGINE_PURITY_ASSESSMENT.md,16821,0.016821,.md,.agent,.agent/specs,False
context-management/intelligence/socratic_audit_pipeline_20260125_235818.json,16803,0.016803,.json,context-management,context-management/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260124_194057.json,16739,0.016739,.json,context-management,context-management/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260124_174151.json,16677,0.016677,.json,context-management,context-management/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260126_004300.json,16674,0.016674,.json,context-management,context-management/intelligence,False
.agent/intelligence/comm_analysis/GEMINI_DISCUSSION.md,16644,0.016644,.md,.agent,.agent/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260124_214201.json,16602,0.016602,.json,context-management,context-management/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260124_235629.json,16573,0.016573,.json,context-management,context-management/intelligence,False
.agent/intelligence/confidence_reports/20260123_081036_batch_confidence.json,16572,0.016572,.json,.agent,.agent/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260124_183651.json,16552,0.016552,.json,context-management,context-management/intelligence,False
context-management/docs/proposals/COLLIDER_AI_INSIGHTS_PROPOSAL.md,16530,0.01653,.md,context-management,context-management/docs,False
context-management/docs/specs/OBSERVABILITY_TRIAD.md,16525,0.016525,.md,context-management,context-management/docs,False
context-management/intelligence/socratic_audit_pipeline_20260124_214833.json,16497,0.016497,.json,context-management,context-management/intelligence,False
standard-model-of-code/schema/crosswalks/java.json,16482,0.016482,.json,standard-model-of-code,standard-model-of-code/schema,False
standard-model-of-code/.archive/docs_archive/legacy_theory/NAMING_SCHEMA.md,16467,0.016467,.md,standard-model-of-code,standard-model-of-code/.archive,True
.agent/intelligence/confidence_reports/20260123_082626_batch_confidence.json,16449,0.016449,.json,.agent,.agent/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260124_232839.json,16396,0.016396,.json,context-management,context-management/intelligence,False
.agent/emergency/PURPOSE-COUNTER-ENGINEERING-ANALYSIS.md,16385,0.016385,.md,.agent,.agent/emergency,False
context-management/intelligence/socratic_audit_pipeline_20260123_225755.json,16335,0.016335,.json,context-management,context-management/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260124_182825.json,16317,0.016317,.json,context-management,context-management/intelligence,False
standard-model-of-code/docs/specs/PIPELINE_STAGES.md,16309,0.016309,.md,standard-model-of-code,standard-model-of-code/docs,False
context-management/intelligence/socratic_audit_pipeline_20260126_012849.json,16299,0.016299,.json,context-management,context-management/intelligence,False
standard-model-of-code/schema/crosswalks/python.json,16292,0.016292,.json,standard-model-of-code,standard-model-of-code/schema,False
context-management/intelligence/socratic_audit_pipeline_20260124_174218.json,16285,0.016285,.json,context-management,context-management/intelligence,False
standard-model-of-code/.archive/docs_archive/UNIFIED_THEORY_ARCHIVED_20251226.md,16220,0.01622,.md,standard-model-of-code,standard-model-of-code/.archive,True
standard-model-of-code/docs/research/gemini/sessions/20260125_013212_ui_gap_fill_request__collider_ui___goal_.json,16186,0.016186,.json,standard-model-of-code,standard-model-of-code/docs,False
context-management/intelligence/socratic_audit_pipeline_20260124_142829.json,16185,0.016185,.json,context-management,context-management/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260125_005959.json,16170,0.01617,.json,context-management,context-management/intelligence,False
standard-model-of-code/docs/specs/TREE_SITTER_POWER_INVENTORY.md,16138,0.016138,.md,standard-model-of-code,standard-model-of-code/docs,False
AGENTKNOWLEDGEDUMP.md,16116,0.016116,.md,<root>,<root>,False
context-management/docs/agent_school/AGENTKNOWLEDGEDUMP.md,16116,0.016116,.md,context-management,context-management/docs,False
.agent/emergency/BACKGROUND-SERVICES-EMERGENCY-MAP.md,16022,0.016022,.md,.agent,.agent/emergency,False
standard-model-of-code/docs/research/gemini/raw/20260125_013212_ui_gap_fill_request__collider_ui___goal__produce_a.json,16014,0.016014,.json,standard-model-of-code,standard-model-of-code/docs,False
context-management/intelligence/socratic_audit_pipeline_20260124_225217.json,16008,0.016008,.json,context-management,context-management/intelligence,False
.agent/intelligence/comm_analysis/INVESTIGATION_LOG.md,15995,0.015995,.md,.agent,.agent/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260124_204449.json,15971,0.015971,.json,context-management,context-management/intelligence,False
.agent/intelligence/confidence_reports/20260123_080709_batch_confidence.json,15967,0.015967,.json,.agent,.agent/intelligence,False
standard-model-of-code/docs/specs/UI_REFACTOR_IMPLEMENTATION_LOGIC.md,15905,0.015905,.md,standard-model-of-code,standard-model-of-code/docs,False
context-management/intelligence/socratic_audit_pipeline_20260125_020327.json,15853,0.015853,.json,context-management,context-management/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260124_165537.json,15813,0.015813,.json,context-management,context-management/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260123_222704.json,15812,0.015812,.json,context-management,context-management/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260124_165511.json,15759,0.015759,.json,context-management,context-management/intelligence,False
context-management/docs/operations/LOCAL_FIRST_IMPLEMENTATION_CHECKLIST.md,15742,0.015742,.md,context-management,context-management/docs,False
.agent/SUBSYSTEM_INTEGRATION.md,15720,0.01572,.md,.agent,.agent/SUBSYSTEM_INTEGRATION.md,False
.agent/intelligence/boundary_analysis.json,15619,0.015619,.json,.agent,.agent/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260123_223220.json,15589,0.015589,.json,context-management,context-management/intelligence,False
standard-model-of-code/docs/reports/ORPHANED_UI_CONTROLS_AUDIT.md,15584,0.015584,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/reports/DEEP_CHALLENGE_2026-01-19.md,15554,0.015554,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/reports/MODULARIZATION_TASKS.md,15457,0.015457,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/research/perplexity/raw/20260123_052958_you_are_an_expert_in_distributed_systems__software.json,15375,0.015375,.json,standard-model-of-code,standard-model-of-code/docs,False
context-management/docs/archive/GITHUB_ANALYSIS_PLAN.md,15299,0.015299,.md,context-management,context-management/docs,False
standard-model-of-code/docs/specs/LANDSCAPE_IMPLEMENTATION_GUIDE.md,15264,0.015264,.md,standard-model-of-code,standard-model-of-code/docs,False
context-management/intelligence/socratic_audit_pipeline_20260126_055635.json,15219,0.015219,.json,context-management,context-management/intelligence,False
standard-model-of-code/artifacts/atom-research/2026-01-23-calibration/2026-01-23/results_regenerated.json,15135,0.015135,.json,standard-model-of-code,standard-model-of-code/artifacts,False
standard-model-of-code/docs/specs/UPB_LEGACY_SPRAWL.md,15051,0.015051,.md,standard-model-of-code,standard-model-of-code/docs,False
context-management/docs/theory/VALUE_SCENARIOS.md,14984,0.014984,.md,context-management,context-management/docs,False
.agent/intelligence/confidence_reports/20260123_064434_batch_confidence.json,14948,0.014948,.json,.agent,.agent/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260126_050117.json,14892,0.014892,.json,context-management,context-management/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260122_011252.json,14857,0.014857,.json,context-management,context-management/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260122_014103.json,14761,0.014761,.json,context-management,context-management/intelligence,False
standard-model-of-code/docs/reports/CIRCUIT_BREAKER_COMPLETENESS_ANALYSIS.md,14756,0.014756,.md,standard-model-of-code,standard-model-of-code/docs,False
context-management/docs/archive/AUTOMATED_TASK_GENERATION.md,14752,0.014752,.md,context-management,context-management/docs,False
archive/misc_docs/GAP_ANALYSIS_MATRIX.md,14735,0.014735,.md,archive,archive/misc_docs,True
.agent/emergency/PARTICLE-COLLIDER-EMERGENCY-MAP.md,14730,0.01473,.md,.agent,.agent/emergency,False
standard-model-of-code/docs/specs/EXHAUSTIVE_CLASSIFICATION_MODEL.md,14690,0.01469,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/schema/viz/controls/CONTROL_REGISTRY.yaml,14685,0.014685,.yaml,standard-model-of-code,standard-model-of-code/schema,False
.agent/emergency/ARCHITECTURAL-ENTROPY-ANALYSIS.md,14665,0.014665,.md,.agent,.agent/emergency,False
context-management/intelligence/socratic_audit_pipeline_20260123_221340.json,14604,0.014604,.json,context-management,context-management/intelligence,False
archive/misc_docs/ddd_architecture_patterns.md,14600,0.0146,.md,archive,archive/misc_docs,True
standard-model-of-code/docs/COLLIDER.md,14566,0.014566,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/schema/viz/tokens/appearance.tokens.json,14566,0.014566,.json,standard-model-of-code,standard-model-of-code/schema,False
standard-model-of-code/docs/research/gemini/docs/20260125_013212_ui_gap_fill_request__collider_ui___goal__produce_a.md,14549,0.014549,.md,standard-model-of-code,standard-model-of-code/docs,False
context-management/docs/theory/DOMAIN_DEEP_ANALYSIS.md,14548,0.014548,.md,context-management,context-management/docs,False
context-management/docs/specs/ONBOARDING_REDESIGN_SPEC.md,14536,0.014536,.md,context-management,context-management/docs,False
context-management/intelligence/socratic_audit_pipeline_20260123_221338.json,14498,0.014498,.json,context-management,context-management/intelligence,False
standard-model-of-code/docs/research/PERPLEXITY_RESEARCH_JAN21.md,14494,0.014494,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/schema/crosswalks/rust.json,14407,0.014407,.json,standard-model-of-code,standard-model-of-code/schema,False
standard-model-of-code/docs/research/gemini/sessions/20260125_205223_deep_analysis_request__decompose_the__do.json,14404,0.014404,.json,standard-model-of-code,standard-model-of-code/docs,False
context-management/intelligence/socratic_audit_pipeline_20260126_035812.json,14365,0.014365,.json,context-management,context-management/intelligence,False
standard-model-of-code/docs/reports/DOCS_IMPROVEMENT_TASK_REGISTRY.md,14342,0.014342,.md,standard-model-of-code,standard-model-of-code/docs,False
.agent/intelligence/comm_analysis/ARCHITECTURE_RECOMMENDATIONS.md,14311,0.014311,.md,.agent,.agent/intelligence,False
context-management/docs/specs/AI_CONSUMER_CLASS.md,14292,0.014292,.md,context-management,context-management/docs,False
standard-model-of-code/docs/specs/CODOME_BOUNDARY_DEFINITION.md,14279,0.014279,.md,standard-model-of-code,standard-model-of-code/docs,False
context-management/intelligence/socratic_audit_pipeline_20260122_014604.json,14250,0.01425,.json,context-management,context-management/intelligence,False
context-management/intelligence/socratic_audit_pipeline_20260123_183030.json,14228,0.014228,.json,context-management,context-management/intelligence,False
.agent/emergency/SUBSYSTEM-PURPOSE-EVALUATION.md,14171,0.014171,.md,.agent,.agent/emergency,False
standard-model-of-code/docs/business/COLLIDER_GRAPHRAG_MARKET_FIT.md,14140,0.01414,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/research/gemini/raw/20260123_151443_you_have_the_entire_codebase_and_docs__using_the_c.json,14129,0.014129,.json,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/research/gemini/raw/20260125_205223_deep_analysis_request__decompose_the__domain__conc.json,14120,0.01412,.json,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/research/WORKFLOW_99_VALIDATION.md,14117,0.014117,.md,standard-model-of-code,standard-model-of-code/docs,False
context-management/intelligence/socratic_audit_pipeline_20260123_223049.json,14093,0.014093,.json,context-management,context-management/intelligence,False
standard-model-of-code/schema/fixed/200_ATOMS.md,14072,0.014072,.md,standard-model-of-code,standard-model-of-code/schema,False
standard-model-of-code/docs/research/gemini/docs/20260125_205223_deep_analysis_request__decompose_the__domain__conc.md,14032,0.014032,.md,standard-model-of-code,standard-model-of-code/docs,False
context-management/intelligence/socratic_audit_pipeline_20260124_060059.json,14020,0.01402,.json,context-management,context-management/intelligence,False
standard-model-of-code/docs/research/gemini/docs/20260123_151443_you_have_the_entire_codebase_and_docs__using_the_c.md,14007,0.014007,.md,standard-model-of-code,standard-model-of-code/docs,False
.agent/specs/DECISION_DECK_LAYER.md,13999,0.013999,.md,.agent,.agent/specs,False
standard-model-of-code/docs/research/gemini/sessions/20260125_015021_design_task__generate_a_complete_ui_cont.json,13936,0.013936,.json,standard-model-of-code,standard-model-of-code/docs,False
context-management/intelligence/socratic_audit_pipeline_20260122_123636.json,13910,0.01391,.json,context-management,context-management/intelligence,False
standard-model-of-code/.archive/legacy_orphans/orphans/patterns/canonical_types.json,13851,0.013851,.json,standard-model-of-code,standard-model-of-code/.archive,True
standard-model-of-code/docs/ui/overhaul/ROR_v1.md,13818,0.013818,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/specs/UI_OVERHAUL_CONTEXT_INVENTORY.md,13817,0.013817,.md,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/research/gemini/raw/20260125_015021_design_task__generate_a_complete_ui_controls_schem.json,13748,0.013748,.json,standard-model-of-code,standard-model-of-code/docs,False
.agent/intelligence/centripetal_scans/20260123_161810_complete_scan.json,13735,0.013735,.json,.agent,.agent/intelligence,False
standard-model-of-code/docs/research/perplexity/raw/20260123_142519_i_m_building_an_ai_assisted_code_analysis_tool_wit.json,13732,0.013732,.json,standard-model-of-code,standard-model-of-code/docs,False
context-management/intelligence/socratic_audit_pipeline_20260123_024907.json,13721,0.013721,.json,context-management,context-management/intelligence,False
standard-model-of-code/docs/research/gemini/sessions/20260124_182518_comprehensive_system_map_of_project_elem.json,13721,0.013721,.json,standard-model-of-code,standard-model-of-code/docs,False
standard-model-of-code/docs/reports/JAVASCRIPT_RUNTIME_ERROR_SCAN_20260125.md,13663,0.013663,.md,standard-model-of-code,standard-model-of-code/docs,False
